"Authors","Year","Title","Journal","Doi","URL","Human","No.access","Lat_Deg","Lon_Deg","Location","country"
"VALBUENA, L; TRABAUD, L",1995,"COMPARISON BETWEEN THE SOIL SEED BANKS OF A BURNT AND AN UNBURNT QUERCUS-PYRENAICA WILLD FOREST","VEGETATIO","None","https://scholar.google.com/scholar?q=COMPARISON+BETWEEN+THE+SOIL+SEED+BANKS+OF+A+BURNT+AND+AN+UNBURNT+QUERCUS-PYRENAICA+WILLD+FOREST","JP","",42.8333333333333,-5.48333333333333,"Pardave, Leon Province, Spain","Spain"
"SEM, G; ENRIGHT, NJ",1995,"THE SOIL SEED BANK IN AGATHIS-AUSTRALIS (D-DON) LINDL (KAURI) FORESTS OF NORTHERN NEW-ZEALAND","NEW ZEALAND JOURNAL OF BOTANY","None","https://scholar.google.com/scholar?q=THE+SOIL+SEED+BANK+IN+AGATHIS-AUSTRALIS+(D-DON)+LINDL+(KAURI)+FORESTS+OF+NORTHERN+NEW-ZEALAND","JP","",-35.6666666666667,173.55,"Waipoua Forest Sanctuary, New Zealand","New Zealand"
"SEM, G; ENRIGHT, NJ",1995,"THE SOIL SEED BANK IN AGATHIS-AUSTRALIS (D-DON) LINDL (KAURI) FORESTS OF NORTHERN NEW-ZEALAND","NEW ZEALAND JOURNAL OF BOTANY","None","https://scholar.google.com/scholar?q=THE+SOIL+SEED+BANK+IN+AGATHIS-AUSTRALIS+(D-DON)+LINDL+(KAURI)+FORESTS+OF+NORTHERN+NEW-ZEALAND","JP","",-35.7333333333333,173.65,"Trounson Kauri Park, New Zealand","New Zealand"
"MILBERG, P; PERSSON, TS",1994,"SOIL SEED BANK AND SPECIES RECRUITMENT IN ROAD VERGE GRASSLAND VEGETATION","ANNALES BOTANICI FENNICI","None","https://scholar.google.com/scholar?q=SOIL+SEED+BANK+AND+SPECIES+RECRUITMENT+IN+ROAD+VERGE+GRASSLAND+VEGETATION","JP","",59.6833333333333,18.6166666666667,"Länna by, Norrtälje, Sweden","Sweden"
"BRITTON, DL; BROCK, MA",1994,"SEASONAL GERMINATION FROM WETLAND SEED BANKS","AUSTRALIAN JOURNAL OF MARINE AND FRESHWATER RESEARCH","None","https://scholar.google.com/scholar?q=SEASONAL+GERMINATION+FROM+WETLAND+SEED+BANKS","EL","",-30.65,151.5,"New England Plateau, northern new South Wales","Australia"
"Holzapfel, C; Schmidt, W; Shmida, A",1993,"The role of seed bank and seed rain in the recolonization of disturbed sites along an aridity gradient","PHYTOCOENOLOGIA","None","https://scholar.google.com/scholar?q=The+role+of+seed+bank+and+seed+rain+in+the+recolonization+of+disturbed+sites+along+an+aridity+gradient","JP","",31.75,35.0333333333333,"Israel","Israel"
"Holzapfel, C; Schmidt, W; Shmida, A",1993,"The role of seed bank and seed rain in the recolonization of disturbed sites along an aridity gradient","PHYTOCOENOLOGIA","None","https://scholar.google.com/scholar?q=The+role+of+seed+bank+and+seed+rain+in+the+recolonization+of+disturbed+sites+along+an+aridity+gradient","JP","",31.8,35.3166666666667,"Israel","Palestine"
"Holzapfel, C; Schmidt, W; Shmida, A",1993,"The role of seed bank and seed rain in the recolonization of disturbed sites along an aridity gradient","PHYTOCOENOLOGIA","None","https://scholar.google.com/scholar?q=The+role+of+seed+bank+and+seed+rain+in+the+recolonization+of+disturbed+sites+along+an+aridity+gradient","JP","",31.75,35.4666666666667,"Israel","Palestine"
"Holzapfel, C; Schmidt, W; Shmida, A",1993,"The role of seed bank and seed rain in the recolonization of disturbed sites along an aridity gradient","PHYTOCOENOLOGIA","None","https://scholar.google.com/scholar?q=The+role+of+seed+bank+and+seed+rain+in+the+recolonization+of+disturbed+sites+along+an+aridity+gradient","JP","",31.6666666666667,35.4333333333333,"Israel","Palestine"
"MILBERG, P",1992,"SEED BANK IN A 35-YEAR-OLD EXPERIMENT WITH DIFFERENT TREATMENTS OF A SEMINATURAL GRASSLAND","ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY","None","https://scholar.google.com/scholar?q=SEED+BANK+IN+A+35-YEAR-OLD+EXPERIMENT+WITH+DIFFERENT+TREATMENTS+OF+A+SEMINATURAL+GRASSLAND","JP","",59.9666666666667,17.5833333333333,"Lövstalöt, Uppsala, Sweden","Sweden"
"VANDERVALK, AG; VERHOEVEN, JTA",1988,"POTENTIAL ROLE OF SEED BANKS AND UNDERSTORY SPECIES IN RESTORING QUAKING FENS FROM FLOATING FORESTS","VEGETATIO","None","https://scholar.google.com/scholar?q=POTENTIAL+ROLE+OF+SEED+BANKS+AND+UNDERSTORY+SPECIES+IN+RESTORING+QUAKING+FENS+FROM+FLOATING+FORESTS","AA","",52.15,5.15,"Westbroek Polder, Netherlands","Netherlands"
"VANDERVALK, AG; VERHOEVEN, JTA",1988,"POTENTIAL ROLE OF SEED BANKS AND UNDERSTORY SPECIES IN RESTORING QUAKING FENS FROM FLOATING FORESTS","VEGETATIO","None","https://scholar.google.com/scholar?q=POTENTIAL+ROLE+OF+SEED+BANKS+AND+UNDERSTORY+SPECIES+IN+RESTORING+QUAKING+FENS+FROM+FLOATING+FORESTS","AA","",52.15,5.15,"Westbroek Polder, Netherlands","Netherlands"
"Sumina, O.I., Koptseva, E.M.",2019,"Seed distribution drivers at an early stage of vegetation development in a sand quarry","Vestnik Tomskogo gosudarstvennogo universiteta. Biologiya","10.17223/19988591/46/3","https://www.elibrary.ru/item.asp?id=38305887","TE","",60.0833333333333,30.4333333333333,"Russia, the vicinity of Saint-Petersburg","Russian Federation"
"Sumina, O.I., Koptseva, E.M.",2019,"Seed distribution drivers at an early stage of vegetation development in a sand quarry","Vestnik Tomskogo gosudarstvennogo universiteta. Biologiya","10.17223/19988591/46/3","https://www.elibrary.ru/item.asp?id=38305887","TE","",60.0833333333333,30.4333333333333,"Russia, the vicinity of Saint-Petersburg","Russian Federation"
"Ovcharova, N.V., Terehina, T.A.",2014,"Soil seed bank fallow communities of the Altai territory","Privolzhskyi nauchnyi vestnik","","https://www.elibrary.ru/item.asp?id=21789183","TE","",53,85,"Russia, Altaiskii krai, lowland part of right bank of Ob' river valley","Russian Federation"
"Ovcharova, N.V., Terehina, T.A.",2014,"Soil seed bank fallow communities of the Altai territory","Privolzhskyi nauchnyi vestnik","","https://www.elibrary.ru/item.asp?id=21789183","TE","",53,85,"Russia, Altaiskii krai, lowland part of right bank of Ob' river valley","Russian Federation"
"Ovcharova, N.V., Terehina, T.A.",2014,"Soil seed bank fallow communities of the Altai territory","Privolzhskyi nauchnyi vestnik","","https://www.elibrary.ru/item.asp?id=21789183","TE","",53,85,"Russia, Altaiskii krai, lowland part of right bank of Ob' river valley","Russian Federation"
"Ovcharova, N.V., Terehina, T.A.",2014,"Soil seed bank fallow communities of the Altai territory","Privolzhskyi nauchnyi vestnik","","https://www.elibrary.ru/item.asp?id=21789183","TE","",53,85,"Russia, Altaiskii krai, lowland part of right bank of Ob' river valley","Russian Federation"
"Albitskaya M.A.",1965,"Contamination of the soil of the artificially planted Quercus and Robinia stands in the zone of the ordinarychernozem of the Ukrainian S.S.R. (Comissarovskiy forest)","Botanicheskii zhurnal","None","","VO","",48.4333333333333,33.9,"Ukraine, Dnepropetrovsk oblast', 15 km near Erastovka railway station","Ukraine"
"Albitskaya M.A.",1965,"Contamination of the soil of the artificially planted Quercus and Robinia stands in the zone of the ordinarychernozem of the Ukrainian S.S.R. (Comissarovskiy forest)","Botanicheskii zhurnal","None","","TE","",48.4333333333333,33.9,"Ukraine, Dnepropetrovsk oblast', 15 km near Erastovka railway station","Ukraine"
"Albitskaya M.A.",1965,"Contamination of the soil of the artificially planted Quercus and Robinia stands in the zone of the ordinarychernozem of the Ukrainian S.S.R. (Comissarovskiy forest)","Botanicheskii zhurnal","None","","TE","",48.4333333333333,33.9,"Ukraine, Dnepropetrovsk oblast', 15 km near Erastovka railway station","Ukraine"
"Albitskaya M.A.",1965,"Contamination of the soil of the artificially planted Quercus and Robinia stands in the zone of the ordinarychernozem of the Ukrainian S.S.R. (Comissarovskiy forest)","Botanicheskii zhurnal","None","","TE","",48.4333333333333,33.9,"Ukraine, Dnepropetrovsk oblast', 15 km near Erastovka railway station","Ukraine"
"Dzhalilova A.O.",1969,"Influence of different management on seed reproduction of meadow species","Problemy botaniki","None","","VO","",60.8333333333333,30.25,"Russia, Leningrad oblast', Priozersk district, station “Otradnoe” of Komarov Batanical Institute","Russian Federation"
"Dzhalilova A.O.",1970,"Propagation and establishment of main components of grass-forb meadow","Transactions Botanicheskii Institut AN USSR, ser. III, issue 18","None","","VO","",60.8333333333333,30.25,"Russia, Leningrad oblast', Priozersk district, station “Otradnoe” of Komarov Batanical Institute","Russian Federation"
"Dzhalilova A.O.",1970,"Propagation and establishment of main components of grass-forb meadow","Transactions Botanicheskii Institut AN USSR, ser. III, issue 18","None","","VO","",60.8333333333333,30.25,"Russia, Leningrad oblast', Priozersk district, station “Otradnoe” of Komarov Batanical Institute","Russian Federation"
"Dzhalilova A.O.",1970,"Propagation and establishment of main components of grass-forb meadow","Transactions Botanicheskii Institut AN USSR, ser. III, issue 18","None","","VO","",60.8333333333333,30.25,"Russia, Leningrad oblast', Priozersk district, station “Otradnoe” of Komarov Batanical Institute","Russian Federation"
"Dzhalilova A.O.",1970,"Propagation and establishment of main components of grass-forb meadow","Transactions Botanicheskii Institut AN USSR, ser. III, issue 18","None","","VO","",60.8333333333333,30.25,"Russia, Leningrad oblast', Priozersk district, station “Otradnoe” of Komarov Batanical Institute","Russian Federation"
"Dzhalilova A.O.",1964,"Soil seed bank in grass-forb meadow under different management","Botanicheskii zhurnal","None","","VO","",60.8333333333333,30.25,"Russia, Leningrad oblast', Priozersk district, station “Otradnoe” of Komarov Batanical Institute","Russian Federation"
"Dzhalilova A.O.",1964,"Soil seed bank in grass-forb meadow under different management","Botanicheskii zhurnal","None","","VO","",60.8333333333333,30.25,"Russia, Leningrad oblast', Priozersk district, station “Otradnoe” of Komarov Batanical Institute","Russian Federation"
"Dzhalilova A.O.",1964,"Soil seed bank in grass-forb meadow under different management","Botanicheskii zhurnal","None","","VO","",60.8333333333333,30.25,"Russia, Leningrad oblast', Priozersk district, station “Otradnoe” of Komarov Batanical Institute","Russian Federation"
"Dzhalilova A.O.",1964,"Soil seed bank in grass-forb meadow under different management","Botanicheskii zhurnal","None","","VO","",60.8333333333333,30.25,"Russia, Leningrad oblast', Priozersk district, station “Otradnoe” of Komarov Batanical Institute","Russian Federation"
"Golubeva I.V.",1962,"Some data on the reserves of viable seeds in the soils under meadow steppe vegetation","Byull. Moscow Soc. Naturalists,","None","","VO","",51.5666666666667,36.1,"Russia, Kursk oblast', Central Chernozemic Reserve, Streletskaya Steppe","Russian Federation"
"Golubeva I.V.",1962,"Some data on the reserves of viable seeds in the soils under meadow steppe vegetation","Byull. Moscow Soc. Naturalists,","None","","VO","",51.5666666666667,36.1,"Russia, Kursk oblast', Central Chernozemic Reserve, Streletskaya Steppe","Russian Federation"
"Guseva A.N., Petrov V.V.",1991,"On soil seed bank in primary and secondary broadleaf and mixture forests","Volkorezov V.I. et al. (eds.) Antropogennaya dinamika I optimizatsiya rastitel'nogo pokrova","None","","VO","",56.5666666666667,44.4,"Russia, Nizhegorodskaya oblast', Borsky forestry","Russian Federation"
"Guseva A.N., Petrov V.V.",1991,"On soil seed bank in primary and secondary broadleaf and mixture forests","Volkorezov V.I. et al. (eds.) Antropogennaya dinamika I optimizatsiya rastitel'nogo pokrova","None","","VO","",56.5666666666667,44.4,"Russia, Nizhegorodskaya oblast', Borsky forestry","Russian Federation"
"Guseva A.N., Petrov V.V.",1991,"On soil seed bank in primary and secondary broadleaf and mixture forests","Volkorezov V.I. et al. (eds.) Antropogennaya dinamika I optimizatsiya rastitel'nogo pokrova","None","","VO","",56.4666666666667,44.0166666666667,"Russia, Nizhegorodskaya oblast', Prioksky forestry","Russian Federation"
"Guseva A.N., Petrov V.V.",1991,"On soil seed bank in primary and secondary broadleaf and mixture forests","Volkorezov V.I. et al. (eds.) Antropogennaya dinamika I optimizatsiya rastitel'nogo pokrova","None","","VO","",56.4666666666667,44.0166666666667,"Russia, Nizhegorodskaya oblast', Prioksky forestry","Russian Federation"
"Kamenetskaya I.V.",1969,"Pinus sylvestris soil seed banks in Pinetum myrtillosum","Sosnovye bory podzony yuzhnoi taigi I puti vedeniya khozyaistva v nikh","None","","VO","",57.9,38.55,"Russia, Yaroslavl' oblast', near Nikolskoye village","Russian Federation"
"Kamenetskaya I.V.",1969,"Pinus sylvestris soil seed banks in Pinetum myrtillosum","Sosnovye bory podzony yuzhnoi taigi I puti vedeniya khozyaistva v nikh","None","","VO","",57.9,38.55,"Russia, Yaroslavl' oblast', near Nikolskoye village","Russian Federation"
"Kamenetskaya I.V.",1969,"Pinus sylvestris soil seed banks in Pinetum myrtillosum","Sosnovye bory podzony yuzhnoi taigi I puti vedeniya khozyaistva v nikh","None","","VO","",57.9,38.55,"Russia, Yaroslavl' oblast', near Nikolskoye village","Russian Federation"
"Kamenetskaya I.V.",1969,"Pinus sylvestris soil seed banks in Pinetum myrtillosum","Sosnovye bory podzony yuzhnoi taigi I puti vedeniya khozyaistva v nikh","None","","VO","",57.7833333333333,38.45,"Russia, Yaroslavl' oblast', near Myshkin","Russian Federation"
"Kamenetskaya I.V.",1969,"Pinus sylvestris soil seed banks in Pinetum myrtillosum","Sosnovye bory podzony yuzhnoi taigi I puti vedeniya khozyaistva v nikh","None","","VO","",57.7833333333333,38.45,"Russia, Yaroslavl' oblast', near Myshkin","Russian Federation"
"Karpov V.G.",1969,"Experimental phytocoenology of spruce forests [Experimental'naya phytotsenologia temnokhvoinoi taigi]","","None","","VO","",58.1833333333333,38.85,"Russia, Yaroslavl' oblast', Rybinsk district, Sheksninskoe forestry","Russian Federation"
"Karpov V.G.",1969,"Experimental phytocoenology of spruce forests [Experimental'naya phytotsenologia temnokhvoinoi taigi]","","None","","VO","",58.1833333333333,38.85,"Russia, Yaroslavl' oblast', Rybinsk district, Sheksninskoe forestry","Russian Federation"
"Karpov V.G.",1969,"Experimental phytocoenology of spruce forests [Experimental'naya phytotsenologia temnokhvoinoi taigi]","","None","","VO","",58.1833333333333,38.85,"Russia, Yaroslavl' oblast', Rybinsk district, Sheksninskoe forestry","Russian Federation"
"Karpov V.G.",1969,"Experimental phytocoenology of spruce forests [Experimental'naya phytotsenologia temnokhvoinoi taigi]","","None","","VO","",58.1833333333333,38.85,"Russia, Yaroslavl' oblast', Rybinsk district, Sheksninskoe forestry","Russian Federation"
"Karpov V.G.",1969,"Experimental phytocoenology of spruce forests [Experimental'naya phytotsenologia temnokhvoinoi taigi]","","None","","VO","",58.1833333333333,38.85,"Russia, Yaroslavl' oblast', Rybinsk district, Sheksninskoe forestry","Russian Federation"
"Karpov V.G.",1969,"Experimental phytocoenology of spruce forests [Experimental'naya phytotsenologia temnokhvoinoi taigi]","","None","","VO","",58.1833333333333,38.85,"Russia, Yaroslavl' oblast', Rybinsk district, Sheksninskoe forestry","Russian Federation"
"Karpov V.G.",1960,"On the quantity and species composition the viable seeds in the soil of a spruce forest of the Piceetum myrtillosum type","Transactions of the Moscow Society of Naturalists","None","","VO","",58.1833333333333,38.85,"Russia, Yaroslavl' oblast', Rybinsk district, Sheksninskoe forestry","Russian Federation"
"Khodachek E.A.",1985,"Seed reserves in the soils of Taimyr and polar deserts of Severnaya Zemlya","Botanicheskii zhurnal","None","","VO","",71.9,102.116666666667,"Russia, Taimyr peninsula, 200 km N from Norilsk, Kresty village","Russian Federation"
"Khodachek E.A.",1985,"Seed reserves in the soils of Taimyr and polar deserts of Severnaya Zemlya","Botanicheskii zhurnal","None","","VO","",71.9,102.116666666667,"Russia, Taimyr peninsula, 200 km N from Norilsk, Kresty village","Russian Federation"
"Khodachek E.A.",1985,"Seed reserves in the soils of Taimyr and polar deserts of Severnaya Zemlya","Botanicheskii zhurnal","None","","VO","",71.9,102.116666666667,"Russia, Taimyr peninsula, 200 km N from Norilsk, Kresty village","Russian Federation"
"Khodachek E.A.",1985,"Seed reserves in the soils of Taimyr and polar deserts of Severnaya Zemlya","Botanicheskii zhurnal","None","","VO","",73.25,90.5833333333333,"Russia, Krasnoyarsk krai, Taimyr peninsula, 400 km N from Norilsk, Tarea village","Russian Federation"
